,address,categoryName,phone,postalCode,reviewsCount,state,title,website
78,"Shop No 2, Marol Maroshi Rd, opp. Bhavani Nagar, Mahavir Nagar, Marol, Andheri East, Mumbai, Maharashtra 400059, India",Baby clothing store,+91 99673 50976,400059.0,59,Maharashtra,First Smile New Born Paradise,
416,"Shant Sakha building, Nehru Rd, above Adar Udupi Refreshments, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057, India",Baby clothing store,+91 98605 01589,400057.0,7,Maharashtra,Cuddles & Coddles,
412,"Shop Number 05, Super Bazar, Santacruz Railway Station Rd, Navin Nagar, Willingdon, Santacruz (West), Mumbai, Maharashtra 400054, India",Baby clothing store,+91 76666 77755,400054.0,2,Maharashtra,YUSRAH KIDS WEAR,
409,"New post office, sayba palace, 34-35/A, New Mill Rd, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",Baby clothing store,+91 98218 08088,400070.0,5,Maharashtra,Sayba kid's wear,
101,"Shop No-19, 2A, HIGHWAY PARK, E-2, Asha Nagar Rd, Kandivali, Gokul Heven, Thakur Complex, Kandivali East, Mumbai, Maharashtra 400101, India",Baby clothing store,+91 98706 57070,400101.0,14,Maharashtra,Sakshi Baby,
581,"Lalji pada market, Sahyog Ln, Kandivali, Kandivali West, Mumbai, Maharashtra 400067, India",Baby clothing store,,400067.0,0,Maharashtra,Pooja cloth store,
407,"Shop no. 3, Mohini Tower, 5th Rd, behind hotel shiv Sagar, Govind Dham, Khar West, Mumbai, Maharashtra 400052, India",Baby clothing store,,400052.0,2,Maharashtra,Little duck,
584,"Shop No 189, Indraprasth Shopping Centre, Mangal Kunj, Datta Park, Borivali West, Mumbai, Maharashtra 400092, India",Baby clothing store,+91 75061 47744,400092.0,3,Maharashtra,Nikki Collection,
401,"opp. L2K, near Codes, Khar, Old, Khar West, Mumbai, Maharashtra 400052, India",Baby clothing store,,400052.0,4,Maharashtra,Cherry Kids Wear,
391,"Chakala, Andheri East, Mumbai, Maharashtra 400099, India",Baby clothing store,+91 98190 39685,400099.0,20,Maharashtra,chibby,http://www.chibby.in/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=10202584056813994649
94,"Shop no 2, A, 02, Thakur Rd, opp. Thakur cinema, Thakur, Thakur Village, Kandivali East, Mumbai, Maharashtra 400101, India",Baby clothing store,+91 99209 75154,400101.0,39,Maharashtra,Little Baby,
590,"Swati Building, 9, Haji Bapu Rd, Mahindra Nagar, Kailash Chandra Cooperative Housing Society, Malad East, Mumbai, Maharashtra 400097, India",Baby clothing store,,400097.0,2,Maharashtra,Trendy Threads - Your perfect place for kids Clothing,
92,"Shop No.47 Ground Floor, Centrium Mall, opp. Mahada no.1, Kandivali, MHADA Colony, Lokhandwala Twp, Kandivali East, Mumbai, Maharashtra 400101, India",Baby clothing store,+91 74004 81757,400101.0,25,Maharashtra,The Jaksh Baby Kids Wear,
91,"Shop no. 15, Navrang wadi, Akurli Rd, Hanuman Nagar, Kandivali East, Mumbai, Maharashtra 400101, India",Baby clothing store,,400101.0,4,Maharashtra,Om kids wear,
595,"Swapna Nagari, Nirmal Nagar, Mulund West, Mumbai, Maharashtra 400080, India",Baby clothing store,,400080.0,0,Maharashtra,Thrifttown,http://www.thrifttown.in/
597,"Sunteck City, Shop no 2 building no 16, Gulab Apartment, W Near, 4th avenue, Amrut Nagar, Jogeshwari West, Mumbai, Maharashtra 400102, India",Baby clothing store,+91 70211 93029,400102.0,0,Maharashtra,MINIQUE - best kidswear in jogeshwari,
88,"Shantinath Shopping Centre, SV Rd, Malad, Navy Colony, Mamledarwadi, Malad West, Mumbai, Maharashtra 400064, India",Baby clothing store,+91 96191 82323,400064.0,20,Maharashtra,Tiny Trends,http://www.twothree.in/
389,"Vinobha Bhave Nagar, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",Baby clothing store,,400070.0,0,Maharashtra,Peekaboo Kids Closet,
85,"2, Jagdish Shetty Rd, Kandivali, Ekta Nagar, Kandivali West, Mumbai, Maharashtra 400067, India",Baby clothing store,+91 88793 90081,400067.0,3,Maharashtra,New fashion point,
84,"Shop No.5, Supreme Madhukar Building, Shimpoli Rd, Kastur Park, Borivali West, Mumbai, Maharashtra 400092, India",Baby clothing store,+91 98197 14978,400092.0,15,Maharashtra,Valkan Fashion 4 Kids,
382,"Bandi Bazaar, Nair Wadi, Asalpha, Mumbai, Maharashtra 400072, India",Baby clothing store,,,1,Maharashtra,KGN Clothing,
81,"shop no.1, vazvilla chs, I C Colony, Borivali West, Mumbai, Maharashtra 400103, India",Baby clothing store,+91 22 2893 5504,400103.0,0,Maharashtra,Baby's Choice,
512,"Shop No.48, Indraprastha Shopping Center, Swami Vivekananda Rd, Borivali West, Mumbai, Maharashtra 400092, India",Baby clothing store,+91 99876 08001,400092.0,3,Maharashtra,Anita Kids Wear,
377,"Inox Cinema, Neelyog Square, Art Studio 9, Jawahar Road, Landmark:, opp. Ghatkopar Railway Station, Saibaba Nagar, Mumbai, Maharashtra 400077, India",Baby clothing store,,400077.0,15,Maharashtra,Ke and Kaa,
621,"Shop No. E-06, Vivina Shopping Centre (Nadco Shopping Centre), Near Railway Station, Ifiniti Rd, Railway Colony, Andheri West, Mumbai, Maharashtra 400058, India",Baby clothing store,+91 98337 78863,400058.0,0,Maharashtra,Chiller Party,
374,"2nd Floor, Diamond Shivagiri House, Gala No. 5, Khairani Rd, near Ayyappa Mandir, Nair Wadi, Saki Naka, Mumbai, Maharashtra 400072, India",Baby clothing store,+91 98205 23084,400072.0,4,Maharashtra,Orbit Enterprises,
431,"Ghatkopar, Sindhu Wadi, Ghatkopar East, Mumbai, Maharashtra 400077, India",Baby clothing store,,400077.0,0,Maharashtra,VEDANSH CREATION,
434,"PUSHPANJALI SOCIETY, SV Rd, Santacruz (West), Mumbai, Maharashtra 400054, India",Baby clothing store,,400054.0,0,Maharashtra,MISS OLIVE,
109,"Shop No.6 Laxmi Market, N.G.Acharya Marg, Station Road, Chembur, Acharya Marg, Chembur Gaothan, Chembur East, Mumbai, Maharashtra 400071, India",Baby clothing store,+91 75060 15761,400071.0,1,Maharashtra,Sunder Stores,
111,"Shop No-12, Jalaram Nagar No-3, V B Lane, Ghatkopar(E), Mumbai, Maharashtra 400077, India",Baby clothing store,+91 98690 67969,400077.0,27,Maharashtra,Natkhat,
513,"shiv Mandir chawl, B-15, near Gorakhnath provision store, Kandivali, Janupada, Thakur Village, Kandivali East, Mumbai, Maharashtra 400101, India",Baby clothing store,+91 83699 33650,400101.0,1,Maharashtra,Krishna distributors,
502,"Room no 9, Baxising Chawl, near times of india, Bandongri, Tanji Nagar, Kurar Village, Malad East, Mumbai, Maharashtra 400097, India",Baby clothing store,,400097.0,1,Maharashtra,Chamunda Garments,
501,"2, Evershine Nagar Rd, Malad, Evershine Nagar, Malad West, Mumbai, Maharashtra 400064, India",Baby clothing store,+91 98203 62449,400064.0,15,Maharashtra,Sweety Collection,
167,"Govardhan Giri, Bangur Nagar, Goregaon West, Mumbai, Maharashtra 400104, India",Baby clothing store,+91 90820 64203,400104.0,2,Maharashtra,Little Lin Store,http://www.littlelin.store/
149,"BLOCK NO-15/1, ANUGRAH ,NETAJI ROAD, WEST, Mulund Colony, Mulund West, Mumbai, Maharashtra 400082, India",Baby clothing store,+91 99878 38990,400082.0,22,Maharashtra,Thakkar Enterprises,http://nuttybunny.in/
498,"Shop No 1, Modispaces Volga, Sundar Vihar Socity, Shimpoli Rd, opp. Bank of Baroda, Rayani Gram, Borivali West, Mumbai, Maharashtra 400092, India",Baby clothing store,+91 81695 44933,400092.0,79,Maharashtra,Elegant kids studio,
496,"PRAVASI INDUSTRIAL ESTATE, Vishveshwar Nagar Rd, Yashodham, Goregaon, Mumbai, Maharashtra 400063, India",Baby clothing store,+91 88284 85837,400063.0,2,Maharashtra,Parekh Clothing Company,
493,"Shop Number 8, Jawahar Darshan Building, Shivaji Chowk, Daftary Road, Malkani Estate, Malad East, Mumbai, Maharashtra 400097, India",Baby clothing store,+91 77180 37869,400097.0,49,Maharashtra,Lovely Kids Wear- Kids Wear in Malad,
490,"22/173, Motilal Nagar No. 1, near Buddh Mandir, Motilal Nagar I, Goregaon West, Mumbai, Maharashtra 400104, India",Baby clothing store,+91 81697 26392,400104.0,31,Maharashtra,Kilkaari Kidswear Private Limited,https://kilkaari.shop/
489,"Shop No. 1, Goyal Shopping Arcade, Bharucha Rd, Sundar Nagar, Borivali West, Mumbai, Maharashtra 400092, India",Baby clothing store,,400092.0,6,Maharashtra,Sunita Kids Wear,
487,"Shop Number 10, Sharda Bhuvan, Narayan Joshi Rd, Jethava Nagar, Kandivali West, Mumbai, Maharashtra 400067, India",Baby clothing store,+91 88792 18055,400067.0,0,Maharashtra,Alankaar Dresses,
480,"Shop No. 3, Jas Villa, Near, Orlem Market Ln, Malad, Orlem, Malad West, Mumbai, Maharashtra 400064, India",Baby clothing store,+91 96197 97694,400064.0,0,Maharashtra,New Baby's,
70,"Shop No. 1, Teresa Triumph CHS, opp. blue fox hotel, beside Sukhdayak Society, Bamanpuri, J.B. Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400059, India",Baby clothing store,+91 72081 95597,400059.0,97,Maharashtra,MABEL BABY STORE,
473,"90 Feet Rd, Friends Colony, Bhandup East, Mumbai, Maharashtra 400042, India",Baby clothing store,+91 99200 41049,400042.0,4,Maharashtra,Cuddle Quilts...Warmth from the Heart❤️,https://www.instagram.com/cuddle_quilts?igsh=MXJwa3RzaTMzZnpnbw==
547,"C/8, F, Malad Industrial Estates, Malad, Kanchpada, Malad West, Mumbai, Maharashtra 400064, India",Baby clothing store,,400064.0,0,Maharashtra,Mahikrite India,
470,"Shop No 1, 2, Lal Bahadur Shastri Marg, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",Baby clothing store,+91 98333 43998,400070.0,55,Maharashtra,SOBRON KIDS WEAR,
469,"Gala No B/2, First Floor, Lokmanya Tilak Nagar, Saki Naka, Mumbai, Maharashtra 400072, India",Baby clothing store,+91 99671 43068,400072.0,33,Maharashtra,Arvesa,http://arvesa.in/
468,"D-6, Jai Shastri Nagar, Highland Park, Mulund West, Mumbai, Maharashtra 400082, India",Baby clothing store,+91 93246 12542,400082.0,12,Maharashtra,Mum's Caress,http://www.mumscaress.com/
120,"SHOP NO 5 , BUILDING NO 1, bellona, 90 Feet Rd, near SHIVAJI TECHNICAL SCHOOL, Pant Nagar, Ghatkopar East, Mumbai, Maharashtra 400075, India",Baby clothing store,+91 99693 60452,400075.0,4,Maharashtra,KIDORRAH,https://www.kidorrah.com/
119,"Road No. 14, Indra Nagar, Indira Nagar, Baiganwadi, Govandi East, Mumbai, Maharashtra 400043, India",Baby clothing store,+91 95946 84387,400043.0,1,Maharashtra,Sony Diaper,
466,"6, Sahar Rd, opp. Jain Tempal, Halwai Nagar, Koldongri, Andheri ( E, Mumbai, Maharashtra 400069, India",Baby clothing store,+91 91679 21362,400069.0,4,Maharashtra,OM SAI GARMENTS,
465,"Shop Number.3, Haji Nazar Ali Chawl, New Mill Rd, BMC Colony, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",Baby clothing store,+91 93240 96075,400070.0,4,Maharashtra,A To Z Mini Market,
554,"Nanddham Society, Cross Rd Number 2, opp. THAKUR COLLEGE OF ENGINEERING AND TECHNOLOGY, ठाकुर, Singh Agri Estate, Kandivali East, Mumbai, Maharashtra 400101, India",Baby clothing store,,400101.0,0,Maharashtra,Right Vision Baby Care,
464,"Plot No, 8, Sadashiv Bhavan, 35, Ram Ratan Trivedi Rd, Vidya Vihar, Mulund West, Mumbai, Maharashtra 400080, India",Baby clothing store,+91 83694 20704,400080.0,147,Maharashtra,National Dresses,
463,"Shop no. 13, Besides Ration shop, W, Kurla, Mumbai, Maharashtra 400070, India",Baby clothing store,+91 93727 42973,400070.0,1,Maharashtra,Krishna Ethnic wear,
206,"Akbar lala Compound, Nari Seva Sadan Rd, Azad Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India",Baby clothing store,,400086.0,0,Maharashtra,Kidsplus Newborn Baby Booties,
126,"Plot no 54, Pereira House, 6 T.P.S Road, Old Khar, Khar West, Mumbai, Maharashtra 400052, India",Baby clothing store,+91 22 2646 1231,400052.0,142,Maharashtra,Lala House,
68,"Unit No 17, 2nd Flr, Jio World Drive Mall, Bandra Kurla Complex Rd, near MAKER MAXITY, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",Baby clothing store,+91 85914 04166,400051.0,206,Maharashtra,Mothercare,https://stores.mothercare.in/mothercare-jio-world-drive-baby-clothes-bandra-east-mumbai-298156/Home?utm_source=locator&utm_medium=googleplaces
505,"Harishankar Joshi Marg, Anand Nagar, Dahisar East, Mumbai, Maharashtra 400068, India",Baby clothing store,+91 98677 84648,400068.0,0,Maharashtra,Veditha Enterprises,/url?q=http://vedithastore.myshopify.com/&opi=79508299&sa=U&ved=0ahUKEwj8pdKagrCRAxURLFkFHTOSKeAQ61gIEygQ&usg=AOvVaw1Ct_k23vzeEj1ajVmepTtS
27,"43, Shimpoli Rd, Vivekanand Nagar, Borivali West, Mumbai, Maharashtra 400092, India",Baby clothing store,,400092.0,2,Maharashtra,Baby Moo,
48,"Shop No.4, Lal Bahadur Shastri Marg, opp. Sheetal Cinema, Kurla West, Kurla, W, Mumbai, Maharashtra 400070, India",Baby clothing store,+91 98205 39946,400070.0,18,Maharashtra,Kids Zone,
29,"Sarita Prabhat Industrial & Residential Complex, Sagar building, Gala Number 204, Western Urban Rd, near Toll Plaza, near CNG pump, Diamond Industrial Estate, Dahisar East, Mumbai, Maharashtra 400068, India",Baby clothing store,+91 93728 51546,400068.0,1087,Maharashtra,Knitroot India Pvt Ltd,https://www.knitroot.com/
252,"No.7, police chowky, Shop No.1, M.H.B. Market, Gate No.7, Near Shankar Gali, Malad (W Mumbai-400095, near, Malwani, Mumbai, Maharashtra 400095, India",Baby clothing store,+91 93723 31216,400095.0,11,Maharashtra,K.G.N BABY STORE,
52,"Building No. 14, Vaishali CHS, Shop no12, opposite Shayadri Ground, Tilak Nagar, Kurla, Mumbai, Maharashtra 400089, India",Baby clothing store,,400089.0,9,Maharashtra,Cuddles Babies & Kids wear,
53,"First Floor, Kannada Welfare Society, next to Sunil Restaurant & Bar, behind 90 Feet Road, Railway Police Colony, Ghatkopar East, Mumbai, Maharashtra 400075, India",Baby clothing store,+91 91377 97974,400075.0,22,Maharashtra,Little Hatchlings,https://www.littlehatchlings.in/
358,"Vrindavan Society, Shantivan Society, Raheja Twp, Malad East, Mumbai, Maharashtra 400097, India",Baby clothing store,+91 99670 74456,400097.0,13,Maharashtra,Little Joey,http://www.littlejoey.in/
323,"Shop no. 15, Lamxmi narayan mandir bldg, Mahatma Gandhi Rd, opposite Gandhi Market, Pant Nagar, Ghatkopar East, Mumbai, Maharashtra 400077, India",Baby clothing store,+91 77389 96717,400077.0,12,Maharashtra,KHODAL NEW BORN & KIDS SHOES,
345,"Shop No. 35A, Evershine Apts, 2, JP Rd, Gharkul Society, Ratan Nagar, Seven Bunglow, Andheri West, Mumbai, Maharashtra 400053, India",Baby clothing store,+91 99304 83814,400053.0,5,Maharashtra,Baby Villa - New Born Baby Clothes & Care,
363,"Shop No-2, Chagpar Khimji Building, Ram Ratan Trivedi Rd, Vidya Vihar, Mulund West, Mumbai, Maharashtra 400080, India",Baby clothing store,+91 98335 15356,400080.0,12,Maharashtra,Baby Zone,
336,"Shop no 3, SV Rd, near Himalaya hotal, Gulshan Nagar, Shukla Estate, Entery, Jogeshwari West, Mumbai, Maharashtra 400102, India",Baby clothing store,+91 98708 31203,400102.0,27,Maharashtra,Ronak kids collection.,
307,"A-51, PRAVASI INDUSTRIAL ESTATE, off Aarey Road, Yashodham, Goregaon, Mumbai, Maharashtra 400063, India",Baby clothing store,+91 98212 47770,400063.0,0,Maharashtra,Dear One Baby Products,
64,"Lokhandwala Complex, Andheri West, Mumbai, Maharashtra 400053, India",Baby clothing store,+91 96198 23360,400053.0,17,Maharashtra,Aby Baby,
367,"Shop No S41, R City Mall, Depot, South Wing, Lal Bahadur Shastri Marg, near Vikhroli, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India",Baby clothing store,+91 22 6832 1345,400086.0,253,Maharashtra,Mothercare,https://stores.mothercare.in/mothercare-rcity-mall-ghatkoper-baby-clothes-ghatkopar-west-mumbai-298189/Home?utm_source=locator&utm_medium=googleplaces
66,"Shop No 302, Infinity Mall, New Link Rd, next to Goregaon Sports Club, Malad, Mindspace, Malad West, Mumbai, Maharashtra 400064, India",Baby clothing store,+91 93244 94084,400064.0,202,Maharashtra,Mothercare,https://stores.mothercare.in/mothercare-infiniti-malad-baby-clothes-malad-west-mumbai-298157/Home?utm_source=locator&utm_medium=googleplaces
34,"Shop No.1, Shivaji Chowk, Guru Gobind Singh Marg, Mulund Colony, Mulund West, Mumbai, Maharashtra 400082, India",Baby clothing store,+91 93720 51150,400082.0,10,Maharashtra,Nice Baby,
325,"Shop No 03, Saki Vihar Rd, Milind Nagar, Marol, Powai, Mumbai, Maharashtra 400072, India",Baby store,+91 93218 36770,400072.0,1,Maharashtra,Manish Beauty,
324,"Shop No 4, 32, Khandan Galli, Motilal Nagar II, Goregaon West, Mumbai, Maharashtra 400104, India",Baby store,+91 82911 21331,400104.0,15,Maharashtra,Clap Clap,
326,"Shop. 1, Mulund, Mulund West, Mumbai, Maharashtra 400080, India",Baby store,+91 84248 45350,400080.0,0,Maharashtra,Ganesh Bag Shop,
321,"Unit No 22, Unit 22, Aarey Milk Colony, Goregaon, Mumbai, Maharashtra 400065, India",Baby store,,,0,,ABU HOSSAIN SEIKH,
471,"Nehru Nagar, Kurla, Mumbai, Maharashtra 400024, India",Baby store,+91 83568 30369,400024.0,0,Maharashtra,Majid Clothes,
472,"Amity Appartment, Hill Road, Kurla West, New Hall Road, Christian Gaon, Mumbai, Maharashtra 400070, India",Baby store,+91 98929 63609,400070.0,0,Maharashtra,We Care Diaper Points,
327,"Adarsh Nagar, Jogeshwari West, Mumbai, Maharashtra 400102, India",Baby store,+91 98333 78544,400102.0,12,Maharashtra,"Momentoes 3D Casting For Children, Adults & Pets.",
710,"Road No 9 Govandi Mumbai Raod No 9, Mumbai, Maharashtra 400043, India",Baby store,+91 84249 05227,400043.0,1,Maharashtra,MEHNDI HASAN SALMANI,
330,"Shoo No 2, Jai Bhim Nagar, Hunma Nagar, Goregaon, Mumbai, Maharashtra 400065, India",Baby store,+91 98203 58801,400065.0,0,Maharashtra,SUKHARAJ SHARMA,
320,"2 Village Road, MMRDA Colony, Ambedkar Nagar, Kanjurmarg West, Kanjurmarg East, Mumbai, Maharashtra 400078, India",Baby store,+91 95940 51653,400078.0,0,Maharashtra,Sarbjeet,
476,"Shop No. 788, 1/2Azad, Nagar, near Sai Baba Mandir, Kasturi Park, Maneklal Estate, Ghatkopar West, Mumbai, Maharashtra 400086, India",Baby store,+91 98674 18580,400086.0,0,Maharashtra,Brother Diapers,
369,"Plot 161, Marol Maroshi Rd, near Raza Jama Masjid, Mahavir Nagar, Marol, Andheri East, Mumbai, Maharashtra 400059, India",Baby store,+91 75062 13722,400059.0,3,Maharashtra,Marol Daipers,
479,"Postal Colony, Chembur, Mumbai, Maharashtra 400071, India",Baby store,+91 77269 84053,400071.0,0,Maharashtra,Diviya Ready,
302,"Group No :2, 1/4,Abdulla Chawl,Ganesh Marg Hariyali village, Tagore Nagar, Vikhroli East, Mumbai, Maharashtra 400083, India",Baby store,+91 77389 28753,400083.0,0,Maharashtra,House Of Diaper (Vikhroli),
304,"C-Wing, Saideep 2 chs, 304, near Swami vivekanand high school, Chembur, Maharashtra 400058, India",Baby store,+91 79772 32311,400058.0,0,Maharashtra,PaMa baby products,https://www.indiamart.com/parasstrading/
305,"Oberoi Woods Tower A, Mohan Gokhale Rd, Aarey Milk Colony, Goregaon, Mumbai, Maharashtra 400065, India",Baby store,+91 99203 67673,400065.0,2,Maharashtra,Cuddle n Care,
500,"Bharat optimus, Marve Rd, Malad, Adarsh Nagar, Malad West, Mumbai, Maharashtra 400064, India",Baby store,+91 98203 03865,400064.0,0,Maharashtra,Baby Giggles by Nipa Shah,http://www.instagram.com/babygiggles.in
310,"Shop No 4/200, Gazal Gol BUILDING, 70, BELGRAMI Road, Friends Colony, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",Baby store,+91 90825 39480,400070.0,1,Maharashtra,DAIPER NEST,
499,"A-3, Veena Sargam, Boraspada Rd, Mahavir Nagar, Panchsheel Garden, Siddhivinayak Nagar, Kandivali West, Mumbai, Maharashtra 400067, India",Baby store,,400067.0,12,Maharashtra,Do Little Kids Fashion,
478,"Kabhi Bhi, Plot No 13, Rd Number 9, near Apna Naka, Govandi Slums, Govandi West, Aoo, Shivaji Nagar, Mumbai, Maharashtra 400043, India",Baby store,+91 79833 26633,400043.0,0,Maharashtra,IRFAN,
312,"Between Pillar no. 14B - 15B, Shop no.164, below Balasaheb Thackeray Flyover, near momin nagar, Jogeshwari West, Mumbai, Maharashtra 400102, India",Baby store,+91 72087 53502,400102.0,0,Maharashtra,Metro Collection,
314,"Bus Stop, Shop No 1, Municipal Colony, Last, Parksite Colony, Vikhroli West, Mumbai, Maharashtra 400079, India",Baby store,+91 76667 52225,400079.0,2,Maharashtra,Sayyed Azimuddin Enterprises,
315,"Unilever House, BD Sawant Marg, Chakala, Andheri (E, Mumbai, Maharashtra 400099, India",Baby store,+91 1800 102 2221,400099.0,0,Maharashtra,baby Dove,
316,"Saki Vihar Rd, Krishna Nagar, Powai, Mumbai, Maharashtra 400072, India",Baby store,+91 88501 93882,400072.0,0,Maharashtra,MANOJ KUMAR YADAV,
317,"10-A, 2nd Cross Rd, Lokhandwala Complex, Andheri West, Mumbai, Maharashtra 400053, India",Baby store,+91 22 2632 9830,,3,Maharashtra,BEAR HUG MOTHER AND BABY PRODUCTS,
482,"i-Plot, SAI SHRADDHA BUILDING, A1, Shop No.5, Daulat Nagar, Santacruz (West), Mumbai, Maharashtra 400054, India",Baby store,,,5,,Ahad Baby Shop,https://ahadbabyshop.in/
318,"land no 4, Room no 1 Abida Manzil, Gaothan, Andheri West, Mumbai, Maharashtra 400058, India",Baby store,,,2,,Royal daipers online mart,
313,"Bombay Diaper House Shop No.83 Bldg-17 Market Beside Community Hall Sangharsh Nagar Chandivali Mum-400072, Mumbai, Maharashtra 400072, India",Baby store,+91 70399 30264,400072.0,47,Maharashtra,Bombay Diaper House,
483,"Shop no 113, hi tech commercial complex, LIG Colony, Vinobha Bhave Nagar, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",Baby store,,,0,,National Enterprises,
446,"Shop no.1, Taxi Stand, Road No. 1, near sai baba mandir, opposite parksite, Vikhroli Park Site, Parksite Colony, Vikhroli West, Mumbai, Maharashtra 400079, India",Baby store,+91 72084 04644,400079.0,3,Maharashtra,Diaper House baby & adults diaper Wholesale,
332,"Shop No 012, L&T Emerald Isle Powai, Raje Sambhaji Nagar, Marol, Andheri East, Mumbai, Maharashtra 400072, India",Baby store,+91 81042 94928,400072.0,6,Maharashtra,N.M SHAH,
371,"Lal Bahadur Shastri Marg, GKW Colony, Bhandup West, Mumbai, Maharashtra 400078, India",Baby store,+91 79770 55410,400078.0,324,Maharashtra,"Firstcry.Com Store Bhandhup West, Mumbai",https://www.firstcry.com/
372,"B1704, Rustomjee Azziano, Majiwada, Thane West, Thane, Maharashtra 400086, India",Baby store,+91 97023 14940,400086.0,1024,Maharashtra,SuperBottoms,https://superbottoms.com/
375,"shop no .46, Road No. 1, near madina masjid, near building no.14, Vikhroli Park Site, BMC Colony, Vikhroli West, Mumbai, Maharashtra 400079, India",Baby store,+91 97697 27080,400079.0,15,Maharashtra,Diaper hub,https://sites.google.com/view/diapershub/home
366,"Shop No 3, Rangwala building, Mahatma Gandhi Rd, opp. vadupaksh, Bhatwadi, Kapol wadi, Ghatkopar West, Mumbai, Maharashtra 400086, India",Baby store,+91 77382 42536,400086.0,0,Maharashtra,Ghatkopar Diaper House,
379,"Raigad Chowk, Shop no 2, Damji Sadan, near Hanuman Mandir, Ghatkopar East, Mumbai, Maharashtra 400077, India",Baby store,+91 70216 75497,400077.0,12,Maharashtra,Aastha Diaper Point,
364,"Shop No. 101/103, Galleria Shopping Mall, 76, Hiranandani Gardens, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076, India",Baby store,+91 93242 63238,400076.0,1,Maharashtra,Li'l cherie The baby shop,
380,"Shop Number 8, Shopping Centre, Station Road, Santacruz (W), Santacruz West, Mumbai, Maharashtra 400054, India",Baby store,+91 22 2649 2780,400054.0,2,Maharashtra,Smile Baby,
362,"Shop no. 15, Ground Floor, Nalanda Shopping Centre, Station Rd, opposite I.B Patel School, Jawahar Nagar, Goregaon West, Mumbai, Maharashtra 400104, India",Baby store,+91 81044 30075,400104.0,0,Maharashtra,P For Panda,https://pforpanda.co.in/
383,"noor baby diaper,s, Santacruz (w, Willingdon, Santacruz (West), Mumbai, Maharashtra 400054, India",Baby store,,400054.0,0,Maharashtra,Noor baby diaper,
361,"Shop No 09, Saki Vihar Rd, Murarji Nagar, Passpoli, Goregaon, Mumbai, Maharashtra 400087, India",Baby store,+91 98336 48222,400087.0,0,Maharashtra,Roysten Shop,
360,"Shop 122, orchard mall, Royal Palms, Aarey Milk Colony, Goregaon, Mumbai, Maharashtra 400065, India",Baby store,+91 93722 83591,400065.0,3,Maharashtra,The baby closet,
386,"L 244/1, LBS MARG, Dreams Mall Rd, Bhandup West, Mumbai, Maharashtra 400078, India",Baby store,,,2,,INFINITY,
355,"Shop no 3, Thankar Building, beside surbhi snacks, near jama masjid, Railway Colony, Andheri West, Mumbai, Maharashtra 400058, India",Baby store,+91 95949 59934,400058.0,5,Maharashtra,MELA WEAR,
354,"Natraj market, 16/A, next to Mukesh Khatri shop, opp. kasturba talkies, Malad, Vijaykar Wadi, Malad West, Mumbai, Maharashtra 400064, India",Baby store,+91 91529 79501,400064.0,7,Maharashtra,Shree Sainath stores,
351,"Shop No 03 Bldg No 29, SHIV SHAHI PRAKALP, IGIDR, Nagri Niwara Cooperative Housing Society, Goregaon, Mumbai, Maharashtra 400065, India",Baby store,+91 96532 52650,400065.0,11,Maharashtra,BABY KIDS WEAR,
349,"NAHAR BUSINESS Centre, 9D, DP Rd Number 2, MHADA Colony, Chandivali, Powai, Mumbai, Maharashtra 400072, India",Baby store,+91 82910 56004,400072.0,0,Maharashtra,Yummy Mummys-India's Best Baby & Mommy Store in Mumbai,https://yummymummys.in/
348,"2, Bldg, behind MHADA Building, next to Sabir Caterers, Sona Intp Colony, Tagore Nagar, Vikhroli East, Mumbai, Maharashtra 400083, India",Baby store,,400083.0,2,Maharashtra,Bombay Diapers,
347,"Police Chowky, Gaon Devi, Vakola Pipeline Rd, near Vakola, Santacruz East, Mumbai, Maharashtra 400055, India",Baby store,+91 22 2667 2781,400055.0,28,Maharashtra,Gupta Stores,
346,"Shop No 3, Sahyadri Nagar, Kanjurmarg, Quarry Rd, near Rani Chawl, Bhandup West, Mumbai, Maharashtra 400078, India",Baby store,+91 85914 33824,400078.0,1,Maharashtra,Daiper Point,
344,"Shop no 05, near by bhavna jewellers, Gulshan Nagar, Oshiwara, Jogeshwari West, Mumbai, Maharashtra 400102, India",Baby store,+91 98197 10429,400102.0,47,Maharashtra,Diaper shop,
342,"Shop No 06, Subhash Road, Ashok Nagar, Mulund West, Mumbai, Maharashtra 400080, India",Baby store,+91 93218 56474,400080.0,0,Maharashtra,Vijay Centre,
